context,context_kind,context_gene,dep_gene,pair,ctx_group,ky_pos,ky_evaluable,beta_av,se_av,beta_lb_av,p_av,q_av,n_av,beta_ky,p_ky_two,p_ky_one,av_pass,ky_pass,dep_expr_in_context,dep_expressed
EXPR_LOW:ERBB3,EXPR_LOW,ERBB3,EGFR,EGFR|ERBB3,EXPR_LOW:ERBB3,57,True,0.12406379226434117,0.028793671135509756,0.06762819683874205,1.8116790799088614e-05,0.00015256244883443042,1031,0.15702996266616268,0.13571698706319832,0.9321415064684009,False,False,,False
EXPR_LOW:RAB27A,EXPR_LOW,RAB27A,RAB10,RAB10|RAB27A,EXPR_LOW:RAB27A,1,False,-0.0731681724363121,0.10943135776284271,-0.1413172887788596,0.5038981136036386,0.7465157238572423,1031,0.1626050541357796,0.617845477730683,0.6910772611346585,False,False,,False
EXPR_LOW:FERMT2,EXPR_LOW,FERMT2,FERMT1,FERMT1|FERMT2,EXPR_LOW:FERMT2,37,True,-0.2597671423272818,0.027190947970706945,0.2064728843046962,1.0165399552968102e-20,2.710773214124827e-19,1031,-0.33958647486287014,5.810973060342673e-13,2.9054865301713365e-13,False,True,,False
EXPR_LOW:TEAD2,EXPR_LOW,TEAD2,TEAD1,TEAD1|TEAD2,EXPR_LOW:TEAD2,27,True,-0.12549403832017245,0.036106120419644824,0.05472604229766859,0.0005324014291258988,0.003276316486928608,1031,-0.02691708214746839,0.6688532065811473,0.33442660329057367,False,False,,False
EXPR_LOW:FOSL2,EXPR_LOW,FOSL2,FOSL1,FOSL1|FOSL2,EXPR_LOW:FOSL2,2,False,0.02520383192858418,0.0653746785095594,-0.10293053795015224,0.6999312308435379,0.8420225333456095,1031,-0.4896141514529658,0.06261032728641035,0.031305163643205174,False,False,,False
EXPR_LOW:STXBP2,EXPR_LOW,STXBP2,STXBP3,STXBP2|STXBP3,EXPR_LOW:STXBP2,20,True,0.010113005276448279,0.042645855087528925,-0.07347287069510841,0.8125995313535643,0.902888368170627,1031,0.10468738180821696,0.3799634065080847,0.8100182967459577,False,False,,False
EXPR_LOW:SMARCA2,EXPR_LOW,SMARCA2,SMARCA4,SMARCA2|SMARCA4,EXPR_LOW:SMARCA2,10,True,-0.2509474462447774,0.06260038111910911,0.12825069925132354,6.579463490255328e-05,0.0004785064356549329,1031,-0.28886550050008747,0.0017763597668332702,0.0008881798834166351,False,True,,False
EXPR_LOW:ZNF506,EXPR_LOW,ZNF506,ZNF492,ZNF492|ZNF506,EXPR_LOW:ZNF506,55,True,0.0035946903098661013,0.026209338468926972,-0.04777561308923076,0.8909386814476808,0.9336083904835472,1031,-0.026034465690464095,0.5160585908310055,0.25802929541550274,False,False,,False
EXPR_LOW:ITGB5,EXPR_LOW,ITGB5,ITGB1,ITGB1|ITGB5,EXPR_LOW:ITGB5,4,False,-0.01803963726017932,0.06163619880557851,-0.10276731239875456,0.7698307659375917,0.8788477024317818,1031,-0.03578891456031178,0.8019922550663865,0.40099612753319325,False,False,,False
EXPR_LOW:MACROH2A2,EXPR_LOW,MACROH2A2,H2AC17,H2AC17|MACROH2A2,EXPR_LOW:MACROH2A2,71,True,-0.04211719147237612,0.017723987275879326,0.007378176411652643,0.017684029061054297,0.07445906973075493,1031,0.026326167676622644,0.6536338104322434,0.6731830947838783,False,False,,False
EXPR_LOW:MACROH2A2,EXPR_LOW,MACROH2A2,H2AC20,H2AC20|MACROH2A2,EXPR_LOW:MACROH2A2,71,True,-0.002824113134071847,0.02351566648562396,-0.04326659317775111,0.9044331282809364,0.9336083904835472,1031,0.09085165374418162,0.020753444557885872,0.9896232777210571,False,False,,False
EXPR_LOW:FERMT1,EXPR_LOW,FERMT1,FERMT2,FERMT1|FERMT2,EXPR_LOW:FERMT1,40,True,-0.3062641952982851,0.04023512447205985,0.2274033513330478,6.463587305686576e-14,1.4773913841569316e-12,1031,-0.45845039238284985,1.502956994268856e-08,7.51478497134428e-09,True,True,4.43229133824778,True
EXPR_LOW:SMARCA1,EXPR_LOW,SMARCA1,SMARCA5,SMARCA1|SMARCA5,EXPR_LOW:SMARCA1,46,True,-0.15312514736668417,0.037409457373794225,0.07980261091404749,4.6131169146606385e-05,0.0003690493531728511,1031,-0.1534896961389763,0.015732111144523105,0.007866055572261553,False,True,,False
EXPR_LOW:MYEF2,EXPR_LOW,MYEF2,HNRNPM,HNRNPM|MYEF2,EXPR_LOW:MYEF2,70,True,-0.05771014532421836,0.03919866497792139,-0.01911923803250757,0.14128277097651293,0.33720971098026586,1031,-0.0919460359858321,0.04106244626220464,0.02053122313110232,False,False,,False
EXPR_LOW:CDK6,EXPR_LOW,CDK6,CDK1,CDK1|CDK6,EXPR_LOW:CDK6,17,True,0.07068078965632624,0.07679098003685456,-0.07982953121590869,0.357579588088184,0.5721273409410944,1031,0.10207414980409941,0.4747113669797969,0.7626443165101016,False,False,,False
EXPR_LOW:CDK6,EXPR_LOW,CDK6,CDK2,CDK2|CDK6,EXPR_LOW:CDK6,17,True,-0.06752476386374308,0.05701108132027968,-0.04421695552400509,0.23654300732694344,0.4559865201483247,1031,-0.012670710729661805,0.8914215392591697,0.44571076962958484,False,False,,False
EXPR_LOW:STX1A,EXPR_LOW,STX1A,STX4,STX1A|STX4,EXPR_LOW:STX1A,1,False,0.11582779614481939,0.10663813833949423,-0.09318295500058929,0.2776746052834029,0.47771975102520925,1031,-0.5669760614592365,0.28270185302062967,0.14135092651031483,False,False,,False
EXPR_LOW:DNM1,EXPR_LOW,DNM1,DNM1L,DNM1|DNM1L,EXPR_LOW:DNM1,24,True,-0.024033583861209323,0.0426214219952377,-0.059504403249456564,0.5729644582498675,0.7747838252905617,1031,0.012505401410043531,0.860547901827541,0.5697260490862295,False,False,,False
EXPR_LOW:DNM1,EXPR_LOW,DNM1,DNM2,DNM1|DNM2,EXPR_LOW:DNM1,24,True,-0.18314156067431783,0.046053553250078136,0.09287659630416469,7.514068217174851e-05,0.0005009378811449901,1031,-0.14501768659727282,0.25391076221559367,0.12695538110779683,False,False,,False
EXPR_LOW:ACTA2,EXPR_LOW,ACTA2,ACTR3,ACTA2|ACTR3,EXPR_LOW:ACTA2,49,True,0.037787339200033535,0.01912510446478665,0.0003021344490517011,0.04846458717905674,0.16912050400679796,1031,-0.026083716770516314,0.6326494908459591,0.31632474542297956,False,False,,False
EXPR_LOW:ACTA2,EXPR_LOW,ACTA2,ACTL6A,ACTA2|ACTL6A,EXPR_LOW:ACTA2,49,True,-0.01811801784594789,0.028907290061880427,-0.038540270675337746,0.5309641273529098,0.7548543854537083,1031,-0.006683916955904078,0.9137544001776866,0.4568772000888433,False,False,,False
EXPR_LOW:CPE,EXPR_LOW,CPE,CPD,CPD|CPE,EXPR_LOW:CPE,69,True,-0.02442715947222757,0.01784941694546083,-0.01055769774087566,0.17147271890314789,0.37075182465545486,1031,0.03611999598185529,0.2988518668640192,0.8505740665679904,False,False,,False
EXPR_LOW:CCND1,EXPR_LOW,CCND1,CCND3,CCND1|CCND3,EXPR_LOW:CCND1,10,True,-0.11768730060171811,0.05070447741434688,0.01830652486959823,0.020493825357247746,0.08407723223486255,1031,0.11202855482543536,0.3004820884108527,0.8497589557945736,False,False,,False
EXPR_LOW:CCND1,EXPR_LOW,CCND1,CCND2,CCND1|CCND2,EXPR_LOW:CCND1,10,True,-0.07541545080831889,0.05466060333599762,-0.031719331730236444,0.16800008252227566,0.36821935895293295,1031,-0.34818092249886373,0.0007332186231443715,0.00036660931157218575,False,True,,False
EXPR_LOW:SLC38A1,EXPR_LOW,SLC38A1,SLC38A2,SLC38A1|SLC38A2,EXPR_LOW:SLC38A1,1,False,-0.1836957872797129,0.057829173579955935,0.07035060706299925,0.0015382334778056897,0.008789905587461084,1031,-0.12873298455190849,0.5403384900152165,0.27016924500760825,False,False,,False
EXPR_LOW:STX2,EXPR_LOW,STX2,STX4,STX2|STX4,EXPR_LOW:STX2,7,True,-0.5538458519740461,0.08160061209236559,0.39390865227300953,2.0014973959474117e-11,3.8101682932809177e-10,1031,-0.5860294761358932,0.002267335380939581,0.0011336676904697906,True,True,5.194359864163291,True
EXPR_LOW:RIC8B,EXPR_LOW,RIC8B,RIC8A,RIC8A|RIC8B,EXPR_LOW:RIC8B,0,False,0.0010000870072329054,0.08205522380343498,-0.15982815164749964,0.9902781840049081,0.9906808620478709,1031,0.0,1.0,0.5,False,False,,False
EXPR_LOW:AKT3,EXPR_LOW,AKT3,AKT1,AKT1|AKT3,EXPR_LOW:AKT3,75,True,-0.09161443775831468,0.017848160619118904,0.05663204294484163,3.4535275051248974e-07,3.946888577285597e-06,1031,-0.10381626386400605,0.0010422065249508555,0.0005211032624754278,False,False,,False
